Fecha Entrada,Malaysia,Eritrea,Angola,Bolivia,Norway,Estonia,Thailand,Benin,Burma,Haiti,Finland,Denmark,Taiwan,Maldives,Ghana,Iran,Dominican Republic,Ethiopia,Diamond Princess,Netherlands,South Sudan,Pakistan,Iraq,Australia,Montenegro,Congo Brazzaville,Belize,Uganda,Equatorial Guinea,Kiribati,Mauritius,Solomon Islands,Dominica,West Bank and Gaza,Kuwait,Ukraine,Francia,Azerbaijan,New Zealand,Albania,Bosnia and Herzegovina,Muertes México,Malta,Algeria,Togo,Poland,Seychelles,Serbia,MS Zaandam,Oman,Fiji,Congo Kinshasa,Liberia,Guyana,Hungary,Uruguay,South Africa,Papua New Guinea,Chile,Namibia,Comoros,Laos,United Arab Emirates,China,Vietnam,Saint Lucia,Cyprus,Central African Republic,Latvia,Kazakhstan,Egypt,Cameroon,Senegal,Portugal,Holy See,Djibouti,Saudi Arabia,Ireland,Ecuador,Vanuatu,Philippines,Peru,Guinea,Georgia,Bahamas,Switzerland,Trinidad and Tobago,Sweden,Slovakia,Singapore,Sao Tome and Principe,Guinea-Bissau,Syria,Paraguay,Mongolia,North Korea,Luxembourg,Zimbabwe,Indonesia,Afghanistan,Mozambique,Estados Unidos,Lithuania,Honduras,Niger,Libya,Chad,India,Nicaragua,Kenya,Burundi,Uzbekistan,Mali,Slovenia,Qatar,Iceland,Yemen,Kyrgyzstan,Greece,Samoa,Suriname,Marshall Islands,Bulgaria,Sierra Leone,Winter Olympics 2022,Guatemala,Tunisia,Antigua and Barbuda,Brunei,North Macedonia,Cabo Verde,Tanzania,Palau,Jordan,El Salvador,Croatia,Bhutan,Botswana,Saint Vincent and the Grenadines,Belarus,Jamaica,Barbados,Cambodia,Rwanda,Panama,Nepal,Mauritania,Gabon,Sudan,Armenia,Kosovo,Zambia,Nigeria,South Korea,Canada,Somalia,Romania,Timor-Leste,Japan,Colombia,Burkina Faso,Reino Unido,Bahrain,Austria,Tajikistan,Micronesia,Venezuela,Israel,Grenada,Argentina,Alemania,Czechia,Monaco,Cuba,Sri Lanka,San Marino,Malawi,Italia,Costa Rica,Andorra,Antarctica,Gambia,Tonga,Liechtenstein,Bangladesh,Russia,Moldova,Eswatini,Turkey,Belgium,España,Madagascar,Lesotho,Lebanon,Brazil,Muertes,Fecha,Nuevas Muertes,Velocidad Muertes,Diferencia Velocidad
20200222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459,20200221,207,1.092,0.090
20200223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,20200222,11,1.004,-0.087
20200224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,20200223,160,1.065,0.060
20200225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2710,20200224,80,1.030,-0.034
20200226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,20200225,61,1.023,-0.008
20200227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814,20200226,43,1.016,-0.007
20200228,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,20200227,59,1.021,0.005
20200229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2943,20200228,70,1.024,0.003
20200301,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,54,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2997,20200229,54,1.018,-0.006
20200302,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,66,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086,20200301,89,1.030,0.011
20200303,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,77,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3160,20200302,74,1.024,-0.006
20200304,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,92,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3255,20200303,95,1.030,0.006
20200305,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,107,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3348,20200304,93,1.029,-0.001
20200306,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,124,0,0,6,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,197,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3461,20200305,113,1.034,0.005
20200307,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,145,0,0,6,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,233,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3566,20200306,105,1.030,-0.003
20200308,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,194,0,0,6,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,366,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3807,20200307,241,1.068,0.037
20200309,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,237,0,0,6,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,0,10,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,463,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3997,20200308,190,1.050,-0.018
20200310,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,291,0,0,6,4,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,0,0,0,13,0,0,7,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,631,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,4273,20200309,276,1.069,0.019
20200311,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,354,0,0,7,5,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,2,0,0,0,15,0,0,7,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,827,0,0,0,0,0,0,0,0,0,0,0,3,54,0,0,3,0,4618,20200310,345,1.081,0.012
20200312,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,429,0,0,7,5,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3172,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,3,0,0,0,19,0,0,9,0,1,0,0,0,0,0,1,5,0,0,0,0,2,0,1016,0,0,0,0,0,0,0,0,0,0,0,3,55,0,0,3,0,4930,20200311,312,1.068,-0.013
20200313,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,514,0,0,7,10,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,79,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3180,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,3,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,51,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,66,5,0,0,0,21,0,0,10,0,1,0,0,0,0,0,2,5,0,0,0,0,5,0,1266,0,0,0,0,0,0,0,0,0,0,0,3,133,0,0,3,0,5420,20200312,490,1.099,0.032
20200314,0,0,0,0,3,0,1,0,0,0,2,1,1,0,0,611,0,0,7,12,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,91,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3193,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,8,3,0,0,0,14,0,5,0,0,0,0,0,0,0,0,1,0,5,0,0,58,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,72,5,0,0,0,22,0,0,29,0,1,0,0,0,0,0,2,8,0,0,0,0,5,0,1441,0,0,0,0,0,0,0,0,0,0,0,4,195,0,0,3,0,5843,20200313,423,1.078,-0.021
20200315,0,0,0,0,3,0,1,0,0,0,3,2,1,0,0,724,0,0,7,20,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,91,1,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3203,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,11,5,0,0,0,22,0,7,0,0,0,0,0,0,0,0,1,0,5,0,0,70,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,75,5,0,0,0,24,0,0,43,0,1,0,0,0,0,0,2,12,0,0,0,0,5,0,1809,0,0,0,0,0,0,0,0,0,0,0,4,289,0,0,3,0,6496,20200314,653,1.112,0.034
20200316,0,0,0,0,3,0,1,0,0,0,3,3,1,0,0,853,0,0,7,24,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,149,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,12,5,0,0,0,33,0,8,0,0,0,0,0,0,0,0,1,0,5,0,0,97,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,75,9,0,0,0,30,0,0,66,1,3,0,0,0,0,0,2,12,0,0,0,0,5,0,2158,0,0,0,0,0,0,0,0,0,0,0,5,342,0,0,3,0,7178,20200315,682,1.105,-0.007
20200317,2,0,0,0,3,0,1,0,0,0,4,4,1,0,0,988,1,0,7,43,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,2,149,1,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3230,0,0,0,0,0,0,4,0,0,1,0,0,0,2,2,0,12,9,0,0,0,40,0,14,0,0,0,0,0,0,0,0,1,0,5,0,0,134,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,81,12,0,0,0,30,0,0,83,1,3,0,0,0,0,0,2,12,0,0,0,0,9,0,2503,0,0,0,0,0,0,0,0,0,0,1,10,533,0,0,3,1,7989,20200316,811,1.113,0.008
20200318,2,0,0,0,6,0,1,0,0,0,6,4,1,0,0,1135,1,0,7,58,0,2,12,6,0,0,0,0,0,0,0,0,0,0,0,2,149,1,0,2,0,0,0,7,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3241,0,0,0,0,0,0,6,0,0,2,0,0,0,2,2,0,19,15,0,0,0,48,0,21,1,0,0,0,0,0,0,0,2,0,19,0,0,194,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84,19,0,0,0,32,0,1,117,1,4,0,0,0,0,0,2,12,0,0,1,0,11,0,2978,0,0,0,0,0,0,1,0,1,0,1,14,623,0,0,3,3,8906,20200317,917,1.115,0.002
20200319,2,0,0,0,7,0,1,0,0,0,6,6,1,0,0,1284,2,0,7,77,0,3,13,6,0,0,0,0,0,0,0,0,0,0,0,2,244,1,0,2,0,1,0,9,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,0,6,0,0,3,0,0,0,3,3,0,17,20,0,0,0,58,0,30,1,0,0,0,0,0,0,0,4,0,25,0,0,266,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,6,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,91,21,0,0,0,33,0,1,163,1,6,0,0,0,0,0,3,20,0,0,1,0,14,0,3405,1,0,0,0,0,0,1,1,1,0,3,21,830,0,0,4,6,10017,20200318,1111,1.125,0.010
20200320,3,0,0,0,7,0,1,0,0,0,7,9,2,0,0,1433,2,0,7,107,0,3,17,7,0,0,0,0,0,0,0,0,0,0,0,3,451,1,0,2,0,2,0,11,0,5,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,3253,0,0,0,0,0,0,8,0,0,6,0,0,0,3,5,0,18,26,0,0,0,78,0,38,1,0,0,0,0,1,0,0,4,0,32,0,0,372,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,8,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,94,28,0,0,0,34,0,1,195,1,6,0,0,0,1,0,3,31,0,0,1,0,14,0,4032,1,0,0,0,0,0,1,1,1,0,4,37,1043,0,0,4,11,11504,20200319,1487,1.148,0.024
20200321,7,0,0,0,7,0,1,0,0,0,8,13,2,0,1,1556,2,0,8,137,0,5,17,7,0,0,0,0,0,0,0,0,0,0,0,3,563,1,0,2,1,2,0,15,0,5,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,2,3259,0,0,0,0,0,0,10,0,0,12,0,0,0,3,7,0,19,30,0,0,0,98,0,49,1,2,0,0,0,1,0,0,8,0,38,0,0,475,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,13,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,102,40,0,0,0,36,0,2,253,1,8,0,0,0,1,0,4,47,0,0,1,0,20,0,4825,2,0,0,0,0,0,2,1,1,0,9,67,1375,0,0,4,15,13233,20200320,1729,1.150,0.002
20200322,11,0,0,0,7,0,1,0,0,0,10,13,2,0,1,1685,3,0,8,180,0,6,20,7,0,0,0,0,0,0,0,0,0,0,0,3,676,1,0,2,1,3,0,17,0,7,0,2,0,0,0,1,0,1,6,0,0,0,1,0,0,0,2,3274,0,0,0,0,0,0,14,0,0,14,0,0,0,4,14,0,25,34,0,0,0,113,0,60,0,2,0,0,0,1,0,0,8,0,48,0,0,603,0,0,0,0,0,7,0,0,0,0,0,2,0,1,0,0,15,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,111,46,0,3,0,40,2,4,289,2,16,0,0,0,1,0,4,55,1,0,1,0,20,0,5476,2,1,0,0,0,0,2,1,1,0,30,75,1772,0,0,4,25,14920,20200321,1687,1.127,-0.023
